Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Regulation Of Angiogenesis (GO:0045765),-0.7451945660682592,-1.2315092681885562,2.098976e-01,1.000000e+00,1.000000e+00,1/5,1.20%,ANGPT4
prerank,Positive Regulation Of Cellular Component Organization (GO:0051130),-0.6963728976719701,-1.219181170595949,2.236629e-01,1.000000e+00,1.000000e+00,3/6,16.40%,NRXN1;FRMPD4;GPC3
prerank,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),-0.5901089553811742,-1.2187081842835956,2.089783e-01,9.911269e-01,1.000000e+00,5/13,19.40%,TCF21;PROX1;MYH2;PRDM16;PRDM5
prerank,Regulation Of MAPK Cascade (GO:0043408),0.6948528969654543,1.2158984860152011,2.785714e-01,7.193320e-01,9.990000e-01,1/5,8.20%,GRM4
prerank,Neuron Projection Guidance (GO:0097485),-0.7045872123255197,-1.2075194177068167,2.388060e-01,1.000000e+00,1.000000e+00,2/6,7.20%,NRXN1;CNTN6
prerank,Brain Development (GO:0007420),-0.6729307270375857,-1.2040994173183208,2.445923e-01,9.848525e-01,1.000000e+00,2/7,15.00%,PROX1;SCTR
prerank,Positive Regulation Of DNA-templated Transcription (GO:0045893),-0.5004265349243029,-1.2011318655091896,2.086331e-01,9.625027e-01,1.000000e+00,8/29,19.40%,TCF21;MYOCD;PROX1;NEUROG2;NOS1;LMX1A;PRDM16;PRDM5
prerank,Cellular Response To Chemokine (GO:1990869),-0.6436877230045102,-1.1929490596881183,2.656000e-01,8.443997e-01,1.000000e+00,1/7,0.80%,CCL16
prerank,Neutrophil Chemotaxis (GO:0030593),-0.6436877230045102,-1.1929490596881183,2.656000e-01,8.443997e-01,1.000000e+00,1/7,0.80%,CCL16
prerank,Chemokine-Mediated Signaling Pathway (GO:0070098),-0.6436877230045102,-1.1929490596881183,2.656000e-01,8.443997e-01,1.000000e+00,1/7,0.80%,CCL16
prerank,Neutrophil Migration (GO:1990266),-0.6436877230045102,-1.1929490596881183,2.656000e-01,8.443997e-01,1.000000e+00,1/7,0.80%,CCL16
prerank,Granulocyte Chemotaxis (GO:0071621),-0.6436877230045102,-1.1929490596881183,2.656000e-01,8.443997e-01,1.000000e+00,1/7,0.80%,CCL16
prerank,Inflammatory Response (GO:0006954),-0.5690896667179586,-1.1760003990685943,2.910217e-01,8.858609e-01,1.000000e+00,2/12,11.40%,CCL16;CRHBP
prerank,Cellular Response To Oxygen-Containing Compound (GO:1901701),-0.549431094680178,-1.1594181231742688,2.652106e-01,9.233315e-01,1.000000e+00,2/15,11.40%,CPEB1;CRHBP
prerank,Axon Guidance (GO:0007411),-0.6468306621686184,-1.1591557125062706,2.972536e-01,8.979241e-01,1.000000e+00,4/7,25.40%,NRXN1;CNTN6;NCAM1;EPHA5
prerank,Response To Type II Interferon (GO:0034341),-0.6626613989872088,-1.1528904814417784,3.217391e-01,8.954536e-01,1.000000e+00,1/6,0.80%,CCL16
prerank,Lymphocyte Chemotaxis (GO:0048247),-0.6540330016094614,-1.147194716618513,3.159664e-01,8.933840e-01,1.000000e+00,1/6,0.80%,CCL16
prerank,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),-0.6586460787866639,-1.1468769274702628,3.327869e-01,8.709442e-01,1.000000e+00,3/6,30.60%,ANGPT1;EPHA5;HGF
prerank,Cilium Assembly (GO:0060271),-0.6569036148836969,-1.1467071465693368,3.049404e-01,8.492041e-01,1.000000e+00,1/6,10.00%,CDC14C
prerank,Monocyte Chemotaxis (GO:0002548),-0.6595673923165122,-1.1448798845148844,3.089983e-01,8.344866e-01,1.000000e+00,1/6,0.80%,CCL16
prerank,Nitrogen Compound Transport (GO:0071705),-0.6814268290085257,-1.1411399272374871,3.339100e-01,8.264385e-01,1.000000e+00,1/5,7.00%,HBA1
prerank,Response To Tumor Necrosis Factor (GO:0034612),-0.6114917506079468,-1.1381207544457854,3.265993e-01,8.167324e-01,1.000000e+00,2/8,11.40%,CCL16;CRHBP
prerank,Regulation Of GTPase Activity (GO:0043087),-0.5924169990045596,-1.1252953722204826,3.489149e-01,8.382800e-01,1.000000e+00,1/8,0.80%,CCL16
prerank,Monoatomic Cation Transmembrane Transport (GO:0098655),0.6069610287265723,1.1251248607417006,3.636364e-01,9.335014e-01,1.000000e+00,1/6,12.00%,TRPA1
prerank,Positive Regulation Of Hydrolase Activity (GO:0051345),-0.6402311828245071,-1.120402545275558,3.703704e-01,8.344916e-01,1.000000e+00,1/6,0.80%,CCL16
prerank,Steroid Metabolic Process (GO:0008202),-0.6413732770075358,-1.1132455243761323,3.743922e-01,8.369780e-01,1.000000e+00,3/6,24.80%,CYP3A4;CYP3A7;CYP46A1
prerank,Lymphocyte Migration (GO:0072676),-0.6631574787598308,-1.109396297046806,3.809524e-01,7.807890e-01,1.000000e+00,1/5,0.80%,CCL16
prerank,Cellular Response To Interleukin-1 (GO:0071347),-0.6631574787598308,-1.109396297046806,3.809524e-01,7.807890e-01,1.000000e+00,1/5,0.80%,CCL16
prerank,Response To Interleukin-1 (GO:0070555),-0.6631574787598308,-1.109396297046806,3.809524e-01,7.807890e-01,1.000000e+00,1/5,0.80%,CCL16
prerank,Cellular Response To Type II Interferon (GO:0071346),-0.6631574787598308,-1.109396297046806,3.809524e-01,7.807890e-01,1.000000e+00,1/5,0.80%,CCL16
prerank,Negative Regulation Of DNA-templated Transcription (GO:0045892),-0.5020296119236652,-1.1083815000486963,3.233083e-01,7.680310e-01,1.000000e+00,5/18,19.40%,TCF21;PROX1;MYH2;PRDM16;PRDM5
prerank,Cellular Component Assembly (GO:0022607),0.5818714937496929,1.1045633346386483,3.564356e-01,9.415177e-01,1.000000e+00,3/7,38.20%,FOXJ1;SPEF1;RSPH1
prerank,Cellular Response To Tumor Necrosis Factor (GO:0071356),-0.5826433443925796,-1.09695745943629,3.695652e-01,7.826060e-01,1.000000e+00,2/9,11.40%,CCL16;CRHBP
prerank,Organonitrogen Compound Catabolic Process (GO:1901565),-0.6540159489629517,-1.0938765538143294,4.115702e-01,7.754614e-01,1.000000e+00,4/5,27.00%,CYP3A4;TRHDE;BCHE;PLA2G5
prerank,Protein Phosphorylation (GO:0006468),0.45948434712362085,1.0835872288725925,3.391813e-01,9.537503e-01,1.000000e+00,6/16,16.60%,CCL11;NEK2;MELK;PBK;AURKB;BIRC5
prerank,Inorganic Cation Transmembrane Transport (GO:0098662),0.6120441644372476,1.0824621957426965,4.219949e-01,9.130048e-01,1.000000e+00,1/5,12.00%,TRPA1
prerank,Regulation Of Cellular Component Organization (GO:0051128),-0.648523571834383,-1.0820149208420318,4.256055e-01,7.928095e-01,1.000000e+00,3/5,21.00%,PAPPA2;PRDM5;CD36
prerank,Positive Regulation Of Lymphocyte Activation (GO:0051251),0.6180524839132467,1.0748378549722157,4.275534e-01,8.924860e-01,1.000000e+00,1/5,22.60%,IL12B
prerank,Negative Regulation Of Cellular Process (GO:0048523),-0.5371859051703846,-1.0688841518955128,4.024390e-01,8.115507e-01,1.000000e+00,2/11,6.80%,MYOCD;PROX1
prerank,Regulation Of Interleukin-12 Production (GO:0032655),0.6012391963893453,1.0660451047544304,4.306220e-01,8.746961e-01,1.000000e+00,1/5,22.60%,IL12B
prerank,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),-0.5773499906174624,-1.0622930980321492,4.230118e-01,8.136224e-01,1.000000e+00,4/8,24.60%,RHOXF1;MYOM1;CD36;ANGPT1
prerank,Positive Regulation Of GTPase Activity (GO:0043547),-0.5552253269796401,-1.0608718412305294,4.274062e-01,8.023713e-01,1.000000e+00,1/9,0.80%,CCL16
prerank,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),-0.5728480492718101,-1.0559182621533572,4.297386e-01,7.999034e-01,1.000000e+00,3/8,19.40%,PROX1;PRDM16;PRDM5
prerank,Cellular Response To Lipid (GO:0071396),-0.5478239518782427,-1.0413872546543304,4.299835e-01,8.194280e-01,1.000000e+00,3/9,34.20%,CRHBP;GPBAR1;RORB
prerank,Cytokine-Mediated Signaling Pathway (GO:0019221),-0.49467564703104044,-1.0408399781205409,4.305772e-01,8.070298e-01,1.000000e+00,1/14,0.80%,CCL16
prerank,Positive Regulation Of Cell Differentiation (GO:0045597),-0.6156380983317742,-1.039201432295641,4.719472e-01,7.968035e-01,1.000000e+00,4/5,30.60%,APOB;CD36;PLA2G5;HGF
prerank,Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),-0.5743786573037666,-1.0353018491327683,4.615385e-01,7.920660e-01,1.000000e+00,1/8,1.20%,ANGPT4
prerank,Cellular Response To Cytokine Stimulus (GO:0071345),-0.4870084718027482,-1.031890494600291,4.451411e-01,7.861339e-01,1.000000e+00,2/15,11.40%,CCL16;CRHBP
prerank,Cellular Response To Growth Factor Stimulus (GO:0071363),0.622426421136439,1.0252070149617685,4.846939e-01,9.339275e-01,1.000000e+00,1/5,0.80%,IBSP
prerank,Regulation Of Cell Population Proliferation (GO:0042127),-0.45587823760443547,-1.016213049863955,4.661538e-01,8.071017e-01,1.000000e+00,3/20,13.00%,MYOCD;PROX1;VIP
prerank,Modulation Of Chemical Synaptic Transmission (GO:0050804),-0.5636580936527854,-1.0082274671629632,5.154472e-01,8.104973e-01,1.000000e+00,2/7,8.80%,DLGAP2;GRIK1
prerank,Protein Transport (GO:0015031),-0.6026527730149204,-1.0068194533872015,5.131349e-01,8.009536e-01,1.000000e+00,1/5,2.00%,APOB
prerank,Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),-0.6066346441260417,-1.0011466601775632,5.033670e-01,7.997263e-01,1.000000e+00,1/5,1.20%,ANGPT4
prerank,Positive Regulation Of Protein Phosphorylation (GO:0001934),-0.49682188791963033,-1.0006850064115431,4.920886e-01,7.885611e-01,1.000000e+00,2/12,9.80%,ANGPT4;NOS1
prerank,Positive Regulation Of Cell-Cell Adhesion (GO:0022409),0.5520593554527823,0.9990035587642853,4.751773e-01,9.535387e-01,1.000000e+00,4/6,43.20%,FUT7;CXCL13;TNFSF11;SIRPG
prerank,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),-0.48743948173834756,-0.9799772803094158,5.096463e-01,8.190239e-01,1.000000e+00,1/12,0.80%,CCL16
prerank,Chemical Synaptic Transmission (GO:0007268),-0.4419814455181049,-0.9794501888793682,5.007564e-01,8.082372e-01,1.000000e+00,5/19,11.40%,DLGAP2;RIMBP2;NRXN1;GRIK1;CRHBP
prerank,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),-0.4894102613332173,-0.9689216598020999,5.339806e-01,8.167743e-01,1.000000e+00,1/11,0.80%,CCL16
prerank,Phosphorylation (GO:0016310),0.42764726432417816,0.9564150916295744,5.243553e-01,1.000000e+00,1.000000e+00,5/13,16.60%,CCL11;NEK2;MELK;AURKB;BIRC5
prerank,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),0.5272765275586313,0.9508888097845838,5.390244e-01,9.846431e-01,1.000000e+00,5/6,47.20%,FUT7;TNFSF11;SIRPG;HLA-DQB2;SKAP1
prerank,Positive Regulation Of Cellular Process (GO:0048522),0.401988778027708,0.944178849194943,5.515152e-01,9.645906e-01,1.000000e+00,1/18,0.80%,IBSP
prerank,Regulation Of Hydrolase Activity (GO:0051336),-0.5645039772244068,-0.9310819459713354,6.046512e-01,8.744405e-01,1.000000e+00,2/5,25.40%,NOS1;EPHA5
prerank,Regulation Of Gene Expression (GO:0010468),-0.3990152976355807,-0.9131455707738643,6.053412e-01,8.951483e-01,1.000000e+00,6/20,24.60%,PROX1;RHOXF1;BTNL9;MYOM1;CD36;ANGPT1
prerank,Positive Regulation Of MAPK Cascade (GO:0043410),-0.4168170017381919,-0.9036349071295311,6.163522e-01,8.994638e-01,1.000000e+00,1/17,0.80%,CCL16
prerank,Anterograde Trans-Synaptic Signaling (GO:0098916),0.3909281861910593,0.8876618021047166,6.024096e-01,1.000000e+00,1.000000e+00,5/14,11.00%,CHRNA6;CHRNA9;GRM4;HTR1D;GABRD
prerank,Regulation Of T Cell Activation (GO:0050863),-0.537478307977145,-0.875409080397564,6.701571e-01,9.373655e-01,1.000000e+00,1/5,29.80%,CD209
prerank,Negative Regulation Of Apoptotic Process (GO:0043066),-0.4156150643058984,-0.8719743046360228,6.432927e-01,9.302312e-01,1.000000e+00,2/14,13.00%,ANGPT4;VIP
prerank,Positive Regulation Of Cytokine Production (GO:0001819),0.4139464637516884,0.8568146902434983,6.439394e-01,1.000000e+00,1.000000e+00,2/9,22.60%,CLEC6A;IL12B
prerank,Protein-Containing Complex Assembly (GO:0065003),0.5134154967955343,0.8535389101048051,6.577017e-01,1.000000e+00,1.000000e+00,2/5,17.00%,CENPA;DLGAP5
prerank,B Cell Activation (GO:0042113),-0.5111111111111111,-0.8445949889603767,6.898305e-01,9.616832e-01,1.000000e+00,5/5,49.60%,MS4A1;CD79A;FLT3;IL10;FCRLA
prerank,Negative Regulation Of Programmed Cell Death (GO:0043069),-0.41745500372247224,-0.8426961025041604,6.884735e-01,9.523343e-01,1.000000e+00,2/12,13.00%,ANGPT4;VIP
prerank,Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),-0.5140332041194445,-0.8422562086374805,7.159864e-01,9.410267e-01,1.000000e+00,1/5,6.80%,PROX1
prerank,Intracellular Calcium Ion Homeostasis (GO:0006874),0.47228536736116844,0.8403759471660981,6.545455e-01,1.000000e+00,1.000000e+00,3/5,12.00%,CCL11;TNNI3;TRPA1
prerank,Calcium Ion Homeostasis (GO:0055074),0.47228536736116844,0.8403759471660981,6.545455e-01,1.000000e+00,1.000000e+00,3/5,12.00%,CCL11;TNNI3;TRPA1
prerank,Intracellular Monoatomic Cation Homeostasis (GO:0030003),0.3998906292260159,0.8090202072845414,6.976127e-01,1.000000e+00,1.000000e+00,4/8,12.00%,CCL11;TNNI3;TFR2;TRPA1
prerank,Positive Regulation Of Apoptotic Process (GO:0043065),-0.4529884312866839,-0.7999868040819151,7.309562e-01,9.932423e-01,1.000000e+00,1/7,16.20%,ACVR1C
prerank,Positive Regulation Of Cell Population Proliferation (GO:0008284),-0.3988807882538564,-0.7971467074425329,7.341772e-01,9.853333e-01,1.000000e+00,2/12,13.00%,PROX1;VIP
prerank,Positive Regulation Of Gene Expression (GO:0010628),-0.3985196261430505,-0.7914652255527383,7.706271e-01,9.816228e-01,1.000000e+00,4/11,24.60%,RHOXF1;MYOM1;CD36;ANGPT1
prerank,Neuron Differentiation (GO:0030182),-0.4393372360033362,-0.7905530896316423,7.318718e-01,9.711665e-01,1.000000e+00,3/7,34.20%,LMX1A;EPHA5;RORB
prerank,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),0.33470340501285795,0.7835324108706964,7.771261e-01,1.000000e+00,1.000000e+00,2/16,9.00%,GRM4;CLEC6A
prerank,Extracellular Structure Organization (GO:0043062),0.40618165455420535,0.7753062804541249,6.806283e-01,9.959094e-01,1.000000e+00,3/7,10.00%,IBSP;MMP13;COL10A1
prerank,External Encapsulating Structure Organization (GO:0045229),0.40618165455420535,0.7753062804541249,6.806283e-01,9.959094e-01,1.000000e+00,3/7,10.00%,IBSP;MMP13;COL10A1
prerank,Positive Regulation Of Phosphorylation (GO:0042327),0.40216611449084516,0.7734134014454237,7.293233e-01,9.733575e-01,1.000000e+00,3/7,22.40%,AURKB;BIRC5;MT3
prerank,Negative Regulation Of Multicellular Organismal Process (GO:0051241),-0.3937405288322209,-0.7663059552252528,7.922481e-01,9.942814e-01,1.000000e+00,3/11,16.20%,MYOCD;CRHBP;ACVR1C
prerank,Dendritic Cell Differentiation (GO:0097028),-0.45656565656565656,-0.7629074441136096,7.775974e-01,9.871685e-01,1.000000e+00,5/5,55.00%,CCL19;FLT3;UBD;CAMK4;CCR7
prerank,Positive Regulation Of Programmed Cell Death (GO:0043068),-0.46183736086180593,-0.7607658341049649,7.785016e-01,9.782704e-01,1.000000e+00,1/5,16.20%,ACVR1C
prerank,Positive Regulation Of Cell Cycle Process (GO:0090068),0.42252530553772566,0.7516940305329887,7.623762e-01,9.802908e-01,1.000000e+00,4/6,19.20%,KIF14;AURKB;BIRC5;E2F7
prerank,Negative Regulation Of Response To External Stimulus (GO:0032102),0.4403470163745204,0.7515079094516811,7.801047e-01,9.566075e-01,1.000000e+00,2/5,16.40%,PROC;AURKB
prerank,Regulation Of Apoptotic Process (GO:0042981),-0.3440836356102927,-0.7492096141961805,8.391502e-01,9.814910e-01,1.000000e+00,3/19,16.20%,ANGPT4;VIP;ACVR1C
prerank,Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189),-0.4479099467032572,-0.747846747163009,8.010657e-01,9.722057e-01,1.000000e+00,1/5,13.00%,VIP
prerank,Supramolecular Fiber Organization (GO:0097435),0.36390700412124916,0.7369845927345419,8.126722e-01,9.531278e-01,1.000000e+00,6/9,21.00%,CAMP;KIF14;KIF18B;COL11A1;ADAMTS14;FSD1
prerank,Extracellular Matrix Organization (GO:0030198),-0.39546239004799427,-0.7267672726046296,8.181818e-01,9.874879e-01,1.000000e+00,1/8,0.60%,HPSE2
prerank,Regulation Of Signal Transduction (GO:0009966),-0.4350504082973685,-0.7261002004642928,7.975779e-01,9.770595e-01,1.000000e+00,2/5,21.00%,NCAM1;CD36
prerank,Positive Regulation Of Signal Transduction (GO:0009967),-0.38847941823541077,-0.7236949477457526,8.126010e-01,9.691344e-01,1.000000e+00,2/8,9.20%,NRXN1;SLC2A4
prerank,Generation Of Neurons (GO:0048699),-0.3928994111716804,-0.7102228829672348,8.186528e-01,9.749841e-01,1.000000e+00,1/7,14.00%,LMX1A
prerank,Myeloid Leukocyte Differentiation (GO:0002573),-0.42424242424242425,-0.7031116823667657,8.387622e-01,9.719731e-01,1.000000e+00,5/5,58.20%,CCL19;UBD;CAMK4;CCR7;TNFSF11
prerank,Protein Modification Process (GO:0036211),0.3009596246707024,0.6983297026831723,9.255952e-01,9.804452e-01,1.000000e+00,6/17,16.60%,CCL11;PPEF1;NEK2;MELK;AURKB;BIRC5
prerank,Positive Regulation Of Protein Metabolic Process (GO:0051247),-0.4210165125762683,-0.6976110805053334,8.489583e-01,9.677622e-01,1.000000e+00,2/5,16.40%,VIP;GPC3
prerank,Regulation Of Cell-Matrix Adhesion (GO:0001952),-0.4120491921221655,-0.6938404585023462,8.484848e-01,9.617934e-01,1.000000e+00,1/5,21.00%,CD36
prerank,Positive Regulation Of Protein Modification Process (GO:0031401),0.3670705323636215,0.6916300398804262,8.540670e-01,9.654076e-01,1.000000e+00,4/7,29.20%,AURKB;BIRC5;MT3;RAMP1
prerank,Potassium Ion Transmembrane Transport (GO:0071805),-0.42195479072286657,-0.690936389051091,8.462867e-01,9.545733e-01,1.000000e+00,2/5,32.80%,KCNIP2;KCNJ12
prerank,Regulation Of Cytokinesis (GO:0032465),0.3860401567027836,0.6768036271546509,8.482587e-01,9.607274e-01,1.000000e+00,4/6,21.00%,KIF14;AURKB;E2F7;FSD1
prerank,Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),-0.3839123983995151,-0.6570601888782468,8.698517e-01,9.776850e-01,1.000000e+00,1/6,10.40%,RHOXF1
prerank,Cellular Response To Metal Ion (GO:0071248),-0.3854586089935091,-0.6373478144025484,8.973510e-01,9.844332e-01,1.000000e+00,1/5,11.40%,CRHBP
prerank,Regulation Of Interleukin-1 Beta Production (GO:0032651),-0.38051106676479407,-0.6309774355019787,8.942953e-01,9.796146e-01,1.000000e+00,1/5,21.00%,CD36
prerank,Positive Regulation Of T Cell Activation (GO:0050870),0.298780487804878,0.5855136032246165,9.261214e-01,1.000000e+00,1.000000e+00,8/8,70.60%,IL12B;TNFSF11;SIRPG;CCR7;HLA-DQB2;HLA-DOB;CCL19;CD209
prerank,Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),-0.3333843312503882,-0.5835769949195757,9.415482e-01,1.000000e+00,1.000000e+00,1/6,21.00%,CD36
